modality_group,id,experience,modality,feature_type,feature_dim,dim_reduction,Features
PPG,486,486.0.1 / Exp 2 Bior2.8 A2,PPG,handcrafted,low,no,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)"
PPG,486,486.0.1 / Exp 2 Bior2.8 A3,PPG,handcrafted,low,no,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)"
PPG,486,486.0.1 / Exp 2 Bior2.8 D2,PPG,handcrafted,low,no,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)"
PPG,486,486.0.1 / Exp 2 Bior2.8 D3,PPG,handcrafted,low,no,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)"
PPG,486,486.0.1 / Exp 2 Bior3.1 A1,PPG,handcrafted,low,no,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)"
PPG,486,486.0.1 / Exp 2 Bior3.1 A2,PPG,handcrafted,low,no,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)"
PPG,486,486.0.1 / Exp 2 Bior3.1 A3,PPG,handcrafted,low,no,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)"
PPG,486,486.0.1 / Exp 2 Bior3.1 D1,PPG,handcrafted,low,no,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)"
PPG,486,486.0.1 / Exp 2 Bior3.1 D2,PPG,handcrafted,low,no,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)"
PPG,486,486.0.1 / Exp 2 Bior3.1 D3,PPG,handcrafted,low,no,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)"
PPG,486,486.0.1 / Exp 2 Bior3.3 A1,PPG,handcrafted,low,no,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)"
PPG,486,486.0.1 / Exp 2 Bior3.3 A2,PPG,handcrafted,low,no,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)"
PPG,486,486.0.1 / Exp 2 Bior3.3 A3,PPG,handcrafted,low,no,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)"
PPG,486,486.0.1 / Exp 2 Bior3.3 D1,PPG,handcrafted,low,no,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)"
PPG,486,486.0.1 / Exp 2 Bior3.3 D2,PPG,handcrafted,low,no,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)"
PPG,486,486.0.1 / Exp 2 Bior3.3 D3,PPG,handcrafted,low,no,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)"
PPG,486,486.0.1 / Exp 2 Bior3.5 A1,PPG,handcrafted,low,no,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)"
PPG,486,486.0.1 / Exp 2 Bior3.5 A2,PPG,handcrafted,low,no,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)"
PPG,486,486.0.1 / Exp 2 Bior3.5 A3,PPG,handcrafted,low,no,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)"
PPG,486,486.0.1 / Exp 2 Bior3.5 D1,PPG,handcrafted,low,no,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)"
PPG,486,486.0.1 / Exp 2 Bior3.5 D2,PPG,handcrafted,low,no,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)"
PPG,486,486.0.1 / Exp 2 Bior3.5 D3,PPG,handcrafted,low,no,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)"
PPG,486,486.0.1 / Exp 2 Bior3.7 A1,PPG,handcrafted,low,no,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)"
PPG,486,486.0.1 / Exp 2 Bior3.7 A2,PPG,handcrafted,low,no,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)"
PPG,486,486.0.1 / Exp 2 Bior3.7 A3,PPG,handcrafted,low,no,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)"
PPG,486,486.0.1 / Exp 2 Bior3.7 D1,PPG,handcrafted,low,no,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)"
PPG,486,486.0.1 / Exp 2 Bior3.7 D2,PPG,handcrafted,low,no,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)"
PPG,486,486.0.1 / Exp 2 Bior3.7 D3,PPG,handcrafted,low,no,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)"
PPG,486,486.0.1 / Exp 2 Bior3.9 A1,PPG,handcrafted,low,no,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)"
