id,experience,modality,Features,Feature selection,Feature number considered,Feature number selected,feature_type,feature_dim,dim_reduction
486,486.0.1 / Exp 2 Bior1.1 A1,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior1.1 D2,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior1.1 A2,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior1.1 D3,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior1.1 A3,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior1.3 D1,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior1.3 A1,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior1.3 D2,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior1.3 A2,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior1.3 D3,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior1.3 A3,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior1.5 D1,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior1.5 A1,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior1.5 D2,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior1.5 A2,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior1.5 D3,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior1.5 A3,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior2.2  D1,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior2.2 A1,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior2.2 D2,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior2.2 A2,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior2.2 D3,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior2.2 A3,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior2.4  D1,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior2.4 A1,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior2.4 D2,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior2.4 A2,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior2.4 D3,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior2.4 A3,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior2.6  D1,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior2.6 A1,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior2.6 D2,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior2.6 A2,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior2.6 D3,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior2.6 A3,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior2.8  D1,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior2.8 A1,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior2.8 D2,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior2.8 A2,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior2.8 D3,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior2.8 A3,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior3.1 D1,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior3.1 A1,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior3.1 D2,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior3.1 A2,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior3.1 D3,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior3.1 A3,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior3.3 D1,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior3.3 A1,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior3.3 D2,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior3.3 A2,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior3.3 D3,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior3.3 A3,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior3.5 D1,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior3.5 A1,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior3.5 D2,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior3.5 A2,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior3.5 D3,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior3.5 A3,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior3.7 D1,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior3.7 A1,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior3.7 D2,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
486,486.0.1 / Exp 2 Bior3.7 A2,PPG,"time-domain statistical features from wavelet-decomposed signal into 3 sub-bands (Variance, Mean energy, Minimum energy, Maximum energy, Mean, Minimum amplitude, Standard deviation (STD), Maximum amplitude, Range, Peak-to-peak, Root‑mean‑square (RMS), Peak magnitude to RMS ratio) from each detail (D1–D3) and approximation (A1–A3)",features were selected from 13 candidates using a prior experiment on 12 individuals,12,12,handcrafted,low,no
